"RANKINDEX","PrePRODUCT_ID","PrePRODUCT_NAME","PreCATEGORY","PreBRAND","PreCOST_PRICE","PreUNIT_PRICE","TRANSACTION_ID","STORE_ID","TRANSACTION_DATE","PRODUCT_ID","QUANTITY","DISCOUNT_PERCENT","f","o_YEAR","o_MONTH","TOTAL_QUANTITY"
46,"P_019","Product 019","Electronics","BrandB","170.91","230.23","115228","107","2/27/2025","P_019","1","20",,"2025","2","59"
48,"P_038","Product 038","Sports","BrandC","324.13","448.92","115165","101","2/8/2025","P_038","3","15",,"2025","2","64"
49,"P_030","Product 030","Home","BrandB","272.48","363.65","115182","103","2/23/2025","P_030","4","20",,"2025","2","65"
50,"P_040","Product 040","Grocery","BrandA","196.15","286.01","115173","102","2/6/2025","P_040","3","15",,"2025","2","66"
1,"P_025","Product 025","Electronics","BrandB","92.74","144.61","115684","101","3/26/2025","P_025","2","5",,"2025","3","11"
2,"P_021","Product 021","Grocery","BrandD","112.23","191.7","115704","108","3/23/2025","P_021","3","15",,"2025","3","20"
3,"P_014","Product 014","Grocery","BrandD","191.33","306.92","115670","105","3/18/2025","P_014","4","0",,"2025","3","23"
3,"P_044","Product 044","Grocery","BrandD","145.03","274.52","115686","102","3/19/2025","P_044","4","0",,"2025","3","23"
5,"P_032","Product 032","Home","BrandB","115.04","135.47","115657","101","3/25/2025","P_032","5","5",,"2025","3","24"
6,"P_028","Product 028","Grocery","BrandB","285.08","486.14","115687","105","3/10/2025","P_028","5","15",,"2025","3","28"
7,"P_033","Product 033","Home","BrandC","17.69","29.81","115673","107","3/6/2025","P_033","3","0",,"2025","3","29"
8,"P_045","Product 045","Grocery","BrandA","68.92","109.5","115664","107","3/19/2025","P_045","1","20",,"2025","3","30"
9,"P_001","Product 001","Home","BrandD","291.46","482.98","115804","106","3/9/2025","P_001","2","10",,"2025","3","32"
10,"P_031","Product 031","Clothing","BrandD","69.33","125.63","115734","106","3/3/2025","P_031","5","0",,"2025","3","33"
10,"P_038","Product 038","Sports","BrandC","324.13","448.92","115813","101","3/10/2025","P_038","4","15",,"2025","3","33"
10,"P_040","Product 040","Grocery","BrandA","196.15","286.01","115680","103","3/4/2025","P_040","3","15",,"2025","3","33"
10,"P_050","Product 050","Home","BrandB","202.07","315.93","115737","101","3/19/2025","P_050","3","20",,"2025","3","33"
14,"P_013","Product 013","Sports","BrandB","198.67","397.19","115713","107","3/7/2025","P_013","1","0",,"2025","3","37"
14,"P_019","Product 019","Electronics","BrandB","170.91","230.23","115719","107","3/10/2025","P_019","4","10",,"2025","3","37"
16,"P_012","Product 012","Clothing","BrandD","260.56","358.56","115675","105","3/17/2025","P_012","3","0",,"2025","3","38"
16,"P_029","Product 029","Home","BrandB","316.8","425.97","115678","106","3/26/2025","P_029","4","10",,"2025","3","38"
16,"P_046","Product 046","Electronics","BrandB","276","472","115673","108","3/6/2025","P_046","5","20",,"2025","3","38"
19,"P_008","Product 008","Clothing","BrandC","110.44","203.49","115659","105","3/28/2025","P_008","1","0",,"2025","3","39"
19,"P_020","Product 020","Home","BrandB","33.73","56.75","115705","108","3/3/2025","P_020","3","10",,"2025","3","39"
21,"P_024","Product 024","Electronics","BrandC","208.42","299.74","115661","105","3/29/2025","P_024","2","15",,"2025","3","40"
22,"P_003","Product 003","Clothing","BrandD","95.83","145.24","115681","106","3/23/2025","P_003","4","10",,"2025","3","41"
22,"P_042","Product 042","Electronics","BrandD","54.28","78.27","115694","107","3/31/2025","P_042","3","0",,"2025","3","41"
24,"P_007","Product 007","Clothing","BrandD","133.42","217.47","115665","106","3/18/2025","P_007","4","15",,"2025","3","42"
24,"P_034","Product 034","Electronics","BrandD","301.56","358.22","115671","103","3/23/2025","P_034","1","10",,"2025","3","42"
26,"P_037","Product 037","Clothing","BrandB","67.57","108.84","115747","101","3/28/2025","P_037","5","0",,"2025","3","43"
27,"P_005","Product 005","Sports","BrandD","58.75","90.98","115677","102","3/8/2025","P_005","1","20",,"2025","3","44"
27,"P_010","Product 010","Sports","BrandB","13.81","16.9","115656","107","3/6/2025","P_010","5","10",,"2025","3","44"
27,"P_043","Product 043","Home","BrandA","216.59","306.16","115682","106","3/11/2025","P_043","4","0",,"2025","3","44"
27,"P_047","Product 047","Grocery","BrandC","237.02","303.44","115765","108","3/22/2025","P_047","3","10",,"2025","3","44"
31,"P_004","Product 004","Sports","BrandC","89.45","155.17","115661","104","3/29/2025","P_004","2","20",,"2025","3","45"
31,"P_009","Product 009","Clothing","BrandC","96.09","153.81","115696","105","3/11/2025","P_009","4","10",,"2025","3","45"
31,"P_015","Product 015","Home","BrandD","281.43","463.89","115671","107","3/23/2025","P_015","5","5",,"2025","3","45"
31,"P_023","Product 023","Home","BrandA","193.9","336.3","115755","103","3/13/2025","P_023","3","10",,"2025","3","45"
35,"P_036","Product 036","Sports","BrandD","115.24","225.27","115724","104","3/1/2025","P_036","1","5",,"2025","3","46"
36,"P_026","Product 026","Clothing","BrandB","148.98","285.01","115690","107","3/18/2025","P_026","2","20",,"2025","3","47"
37,"P_022","Product 022","Sports","BrandB","188.76","337.73","115677","102","3/8/2025","P_022","5","15",,"2025","3","48"
38,"P_039","Product 039","Electronics","BrandD","179.34","242.93","115658","102","3/1/2025","P_039","2","15",,"2025","3","49"
39,"P_016","Product 016","Grocery","BrandB","183.48","329.03","115669","102","3/23/2025","P_016","3","5",,"2025","3","51"
39,"P_041","Product 041","Home","BrandB","230.38","350.8","115658","103","3/1/2025","P_041","5","10",,"2025","3","51"
41,"P_017","Product 017","Home","BrandB","314.84","458.33","115670","106","3/18/2025","P_017","3","15",,"2025","3","52"
41,"P_027","Product 027","Clothing","BrandD","116.38","197.63","115656","104","3/6/2025","P_027","5","20",,"2025","3","52"
41,"P_048","Product 048","Sports","BrandA","232.9","350.44","115663","104","3/25/2025","P_048","3","15",,"2025","3","52"
44,"P_002","Product 002","Sports","BrandC","165.08","307.45","115690","105","3/18/2025","P_002","4","10",,"2025","3","55"
45,"P_006","Product 006","Grocery","BrandA","14.29","17.66","115660","102","3/15/2025","P_006","2","20",,"2025","3","56"
46,"P_011","Product 011","Home","BrandA","63.95","107.43","115728","108","3/23/2025","P_011","4","15",,"2025","3","57"
46,"P_018","Product 018","Sports","BrandB","285.64","426.52","115667","107","3/17/2025","P_018","3","0",,"2025","3","57"
48,"P_049","Product 049","Grocery","BrandD","372.65","441.43","115690","107","3/18/2025","P_049","5","15",,"2025","3","58"
49,"P_035","Product 035","Clothing","BrandC","41.43","64.34","115705","108","3/3/2025","P_035","1","0",,"2025","3","60"
50,"P_030","Product 030","Home","BrandB","272.48","363.65","115676","107","3/30/2025","P_030","5","15",,"2025","3","67"
1,"P_023","Product 023","Home","BrandA","193.9","336.3","116126","108","4/16/2025","P_023","3","20",,"2025","4","12"
2,"P_003","Product 003","Clothing","BrandD","95.83","145.24","116196","101","4/25/2025","P_003","4","15",,"2025","4","14"
2,"P_021","Product 021","Grocery","BrandD","112.23","191.7","116170","107","4/13/2025","P_021","1","20",,"2025","4","14"
4,"P_032","Product 032","Home","BrandB","115.04","135.47","116109","108","4/1/2025","P_032","2","0",,"2025","4","19"
4,"P_043","Product 043","Home","BrandA","216.59","306.16","116249","105","4/28/2025","P_043","4","20",,"2025","4","19"
6,"P_017","Product 017","Home","BrandB","314.84","458.33","116116","105","4/29/2025","P_017","4","10",,"2025","4","20"
7,"P_044","Product 044","Grocery","BrandD","145.03","274.52","116210","107","4/17/2025","P_044","2","10",,"2025","4","22"
8,"P_007","Product 007","Clothing","BrandD","133.42","217.47","116116","106","4/29/2025","P_007","5","0",,"2025","4","28"
8,"P_008","Product 008","Clothing","BrandC","110.44","203.49","116138","106","4/26/2025","P_008","4","0",,"2025","4","28"
8,"P_029","Product 029","Home","BrandB","316.8","425.97","116116","101","4/29/2025","P_029","4","15",,"2025","4","28"
11,"P_050","Product 050","Home","BrandB","202.07","315.93","116123","105","4/28/2025","P_050","4","0",,"2025","4","29"
12,"P_002","Product 002","Sports","BrandC","165.08","307.45","116112","105","4/8/2025","P_002","3","5",,"2025","4","31"
12,"P_025","Product 025","Electronics","BrandB","92.74","144.61","116118","102","4/24/2025","P_025","1","0",,"2025","4","31"
14,"P_024","Product 024","Electronics","BrandC","208.42","299.74","116197","106","4/1/2025","P_024","4","10",,"2025","4","32"
14,"P_035","Product 035","Clothing","BrandC","41.43","64.34","116129","107","4/21/2025","P_035","4","10",,"2025","4","32"
14,"P_038","Product 038","Sports","BrandC","324.13","448.92","116102","107","4/12/2025","P_038","3","0",,"2025","4","32"
14,"P_039","Product 039","Electronics","BrandD","179.34","242.93","116135","107","4/14/2025","P_039","2","20",,"2025","4","32"
18,"P_027","Product 027","Clothing","BrandD","116.38","197.63","116107","106","4/19/2025","P_027","4","10",,"2025","4","33"
19,"P_012","Product 012","Clothing","BrandD","260.56","358.56","116170","106","4/13/2025","P_012","5","0",,"2025","4","34"
19,"P_014","Product 014","Grocery","BrandD","191.33","306.92","116153","106","4/7/2025","P_014","5","20",,"2025","4","34"
19,"P_047","Product 047","Grocery","BrandC","237.02","303.44","116172","103","4/14/2025","P_047","4","5",,"2025","4","34"
22,"P_005","Product 005","Sports","BrandD","58.75","90.98","116139","108","4/3/2025","P_005","5","0",,"2025","4","35"
22,"P_026","Product 026","Clothing","BrandB","148.98","285.01","116107","102","4/19/2025","P_026","3","20",,"2025","4","35"
24,"P_022","Product 022","Sports","BrandB","188.76","337.73","116156","107","4/1/2025","P_022","1","10",,"2025","4","36"
24,"P_040","Product 040","Grocery","BrandA","196.15","286.01","116157","105","4/27/2025","P_040","1","5",,"2025","4","36"
24,"P_041","Product 041","Home","BrandB","230.38","350.8","116111","102","4/8/2025","P_041","4","0",,"2025","4","36"
24,"P_045","Product 045","Grocery","BrandA","68.92","109.5","116137","102","4/21/2025","P_045","3","10",,"2025","4","36"
28,"P_013","Product 013","Sports","BrandB","198.67","397.19","116109","102","4/1/2025","P_013","4","0",,"2025","4","37"
28,"P_034","Product 034","Electronics","BrandD","301.56","358.22","116115","106","4/15/2025","P_034","4","20",,"2025","4","37"
30,"P_018","Product 018","Sports","BrandB","285.64","426.52","116143","104","4/6/2025","P_018","1","15",,"2025","4","38"
30,"P_049","Product 049","Grocery","BrandD","372.65","441.43","116124","102","4/23/2025","P_049","4","10",,"2025","4","38"
32,"P_004","Product 004","Sports","BrandC","89.45","155.17","116136","107","4/3/2025","P_004","5","15",,"2025","4","39"
33,"P_028","Product 028","Grocery","BrandB","285.08","486.14","116104","101","4/30/2025","P_028","1","5",,"2025","4","40"
34,"P_001","Product 001","Home","BrandD","291.46","482.98","116154","101","4/10/2025","P_001","3","10",,"2025","4","44"
34,"P_015","Product 015","Home","BrandD","281.43","463.89","116128","102","4/28/2025","P_015","1","10",,"2025","4","44"
36,"P_016","Product 016","Grocery","BrandB","183.48","329.03","116127","106","4/16/2025","P_016","4","20",,"2025","4","46"
36,"P_037","Product 037","Clothing","BrandB","67.57","108.84","116114","101","4/22/2025","P_037","2","5",,"2025","4","46"
38,"P_009","Product 009","Clothing","BrandC","96.09","153.81","116105","104","4/29/2025","P_009","4","10",,"2025","4","47"
38,"P_033","Product 033","Home","BrandC","17.69","29.81","116105","105","4/29/2025","P_033","2","0",,"2025","4","47"
40,"P_011","Product 011","Home","BrandA","63.95","107.43","116152","104","4/17/2025","P_011","5","5",,"2025","4","50"
40,"P_019","Product 019","Electronics","BrandB","170.91","230.23","116119","101","4/12/2025","P_019","4","20",,"2025","4","50"
42,"P_046","Product 046","Electronics","BrandB","276","472","116133","107","4/5/2025","P_046","2","0",,"2025","4","51"
43,"P_010","Product 010","Sports","BrandB","13.81","16.9","116118","103","4/24/2025","P_010","3","0",,"2025","4","52"
43,"P_031","Product 031","Clothing","BrandD","69.33","125.63","116132","107","4/28/2025","P_031","4","20",,"2025","4","52"
43,"P_048","Product 048","Sports","BrandA","232.9","350.44","116103","107","4/13/2025","P_048","5","5",,"2025","4","52"
46,"P_030","Product 030","Home","BrandB","272.48","363.65","116112","101","4/8/2025","P_030","5","15",,"2025","4","53"
47,"P_036","Product 036","Sports","BrandD","115.24","225.27","116121","106","4/6/2025","P_036","1","10",,"2025","4","54"
48,"P_042","Product 042","Electronics","BrandD","54.28","78.27","116144","104","4/22/2025","P_042","5","5",,"2025","4","55"
49,"P_006","Product 006","Grocery","BrandA","14.29","17.66","116108","101","4/1/2025","P_006","3","5",,"2025","4","57"
50,"P_020","Product 020","Home","BrandB","33.73","56.75","116101","107","4/6/2025","P_020","3","0",,"2025","4","62"
1,"P_014","Product 014","Grocery","BrandD","191.33","306.92","116502","101","5/27/2025","P_014","2","0",,"2025","5","26"
2,"P_013","Product 013","Sports","BrandB","198.67","397.19","116563","108","5/30/2025","P_013","2","5",,"2025","5","27"
3,"P_021","Product 021","Grocery","BrandD","112.23","191.7","116574","102","5/19/2025","P_021","2","20",,"2025","5","29"
3,"P_037","Product 037","Clothing","BrandB","67.57","108.84","116530","101","5/19/2025","P_037","2","20",,"2025","5","29"
5,"P_015","Product 015","Home","BrandD","281.43","463.89","116584","103","5/6/2025","P_015","4","15",,"2025","5","30"
5,"P_047","Product 047","Grocery","BrandC","237.02","303.44","116574","103","5/19/2025","P_047","3","20",,"2025","5","30"
7,"P_010","Product 010","Sports","BrandB","13.81","16.9","116596","105","5/4/2025","P_010","4","15",,"2025","5","31"
7,"P_025","Product 025","Electronics","BrandB","92.74","144.61","116513","106","5/28/2025","P_025","4","20",,"2025","5","31"
9,"P_009","Product 009","Clothing","BrandC","96.09","153.81","116515","106","5/20/2025","P_009","4","10",,"2025","5","32"
10,"P_022","Product 022","Sports","BrandB","188.76","337.73","116582","102","5/21/2025","P_022","4","5",,"2025","5","33"
11,"P_006","Product 006","Grocery","BrandA","14.29","17.66","116514","105","5/15/2025","P_006","3","0",,"2025","5","34"
11,"P_039","Product 039","Electronics","BrandD","179.34","242.93","116505","106","5/27/2025","P_039","2","5",,"2025","5","34"
13,"P_019","Product 019","Electronics","BrandB","170.91","230.23","116513","106","5/28/2025","P_019","4","5",,"2025","5","38"
13,"P_027","Product 027","Clothing","BrandD","116.38","197.63","116586","106","5/23/2025","P_027","3","5",,"2025","5","38"
13,"P_049","Product 049","Grocery","BrandD","372.65","441.43","116643","102","5/15/2025","P_049","3","20",,"2025","5","38"
16,"P_005","Product 005","Sports","BrandD","58.75","90.98","116525","106","5/22/2025","P_005","4","15",,"2025","5","39"
16,"P_028","Product 028","Grocery","BrandB","285.08","486.14","116518","108","5/26/2025","P_028","2","10",,"2025","5","39"
18,"P_038","Product 038","Sports","BrandC","324.13","448.92","116637","104","5/13/2025","P_038","5","5",,"2025","5","41"
18,"P_042","Product 042","Electronics","BrandD","54.28","78.27","116549","108","5/29/2025","P_042","5","20",,"2025","5","41"
20,"P_026","Product 026","Clothing","BrandB","148.98","285.01","116611","105","5/31/2025","P_026","3","20",,"2025","5","42"
20,"P_045","Product 045","Grocery","BrandA","68.92","109.5","116541","103","5/15/2025","P_045","4","5",,"2025","5","42"
22,"P_018","Product 018","Sports","BrandB","285.64","426.52","116554","106","5/15/2025","P_018","2","10",,"2025","5","43"
22,"P_043","Product 043","Home","BrandA","216.59","306.16","116582","102","5/21/2025","P_043","3","15",,"2025","5","43"
24,"P_012","Product 012","Clothing","BrandD","260.56","358.56","116606","105","5/30/2025","P_012","3","15",,"2025","5","44"
24,"P_031","Product 031","Clothing","BrandD","69.33","125.63","116565","105","5/5/2025","P_031","5","0",,"2025","5","44"
24,"P_041","Product 041","Home","BrandB","230.38","350.8","116509","101","5/26/2025","P_041","5","15",,"2025","5","44"
27,"P_002","Product 002","Sports","BrandC","165.08","307.45","116526","102","5/29/2025","P_002","5","0",,"2025","5","45"
27,"P_007","Product 007","Clothing","BrandD","133.42","217.47","116528","103","5/9/2025","P_007","1","5",,"2025","5","45"
27,"P_034","Product 034","Electronics","BrandD","301.56","358.22","116538","103","5/9/2025","P_034","3","5",,"2025","5","45"
30,"P_032","Product 032","Home","BrandB","115.04","135.47","116611","106","5/31/2025","P_032","5","15",,"2025","5","46"
30,"P_050","Product 050","Home","BrandB","202.07","315.93","116520","107","5/10/2025","P_050","4","5",,"2025","5","46"
32,"P_044","Product 044","Grocery","BrandD","145.03","274.52","116670","102","5/22/2025","P_044","3","5",,"2025","5","47"
32,"P_046","Product 046","Electronics","BrandB","276","472","116503","104","5/12/2025","P_046","2","5",,"2025","5","47"
34,"P_004","Product 004","Sports","BrandC","89.45","155.17","116502","103","5/27/2025","P_004","3","10",,"2025","5","48"
34,"P_008","Product 008","Clothing","BrandC","110.44","203.49","116548","102","5/16/2025","P_008","3","5",,"2025","5","48"
34,"P_011","Product 011","Home","BrandA","63.95","107.43","116510","106","5/1/2025","P_011","2","5",,"2025","5","48"
34,"P_020","Product 020","Home","BrandB","33.73","56.75","116508","102","5/29/2025","P_020","1","10",,"2025","5","48"
34,"P_040","Product 040","Grocery","BrandA","196.15","286.01","116570","101","5/11/2025","P_040","2","0",,"2025","5","48"
39,"P_035","Product 035","Clothing","BrandC","41.43","64.34","116517","104","5/12/2025","P_035","2","15",,"2025","5","52"
40,"P_029","Product 029","Home","BrandB","316.8","425.97","116504","105","5/23/2025","P_029","4","15",,"2025","5","54"
41,"P_033","Product 033","Home","BrandC","17.69","29.81","116524","108","5/25/2025","P_033","4","10",,"2025","5","55"
42,"P_016","Product 016","Grocery","BrandB","183.48","329.03","116539","102","5/3/2025","P_016","2","20",,"2025","5","56"
42,"P_024","Product 024","Electronics","BrandC","208.42","299.74","116576","103","5/3/2025","P_024","5","20",,"2025","5","56"
44,"P_001","Product 001","Home","BrandD","291.46","482.98","116557","102","5/17/2025","P_001","5","15",,"2025","5","57"
44,"P_017","Product 017","Home","BrandB","314.84","458.33","116510","106","5/1/2025","P_017","4","0",,"2025","5","57"
46,"P_023","Product 023","Home","BrandA","193.9","336.3","116511","105","5/27/2025","P_023","4","15",,"2025","5","59"
47,"P_030","Product 030","Home","BrandB","272.48","363.65","116507","102","5/26/2025","P_030","2","15",,"2025","5","63"
48,"P_003","Product 003","Clothing","BrandD","95.83","145.24","116551","103","5/11/2025","P_003","3","10",,"2025","5","64"
49,"P_036","Product 036","Sports","BrandD","115.24","225.27","116504","106","5/23/2025","P_036","2","5",,"2025","5","72"
50,"P_048","Product 048","Sports","BrandA","232.9","350.44","116505","104","5/27/2025","P_048","3","10",,"2025","5","76"
1,"P_041","Product 041","Home","BrandB","230.38","350.8","116996","104","6/7/2025","P_041","1","10",,"2025","6","16"
2,"P_007","Product 007","Clothing","BrandD","133.42","217.47","117011","105","6/8/2025","P_007","4","20",,"2025","6","17"
3,"P_003","Product 003","Clothing","BrandD","95.83","145.24","116988","108","6/7/2025","P_003","1","20",,"2025","6","18"
4,"P_040","Product 040","Grocery","BrandA","196.15","286.01","117023","105","6/11/2025","P_040","4","10",,"2025","6","21"
5,"P_047","Product 047","Grocery","BrandC","237.02","303.44","117032","103","6/8/2025","P_047","4","0",,"2025","6","23"
6,"P_025","Product 025","Electronics","BrandB","92.74","144.61","117132","104","6/5/2025","P_025","2","10",,"2025","6","24"
6,"P_027","Product 027","Clothing","BrandD","116.38","197.63","116985","106","6/7/2025","P_027","4","10",,"2025","6","24"
8,"P_036","Product 036","Sports","BrandD","115.24","225.27","117003","104","6/26/2025","P_036","2","20",,"2025","6","25"
9,"P_001","Product 001","Home","BrandD","291.46","482.98","116994","103","6/23/2025","P_001","1","20",,"2025","6","29"
9,"P_048","Product 048","Sports","BrandA","232.9","350.44","117014","104","6/16/2025","P_048","5","10",,"2025","6","29"
11,"P_006","Product 006","Grocery","BrandA","14.29","17.66","117013","102","6/8/2025","P_006","1","10",,"2025","6","30"
11,"P_009","Product 009","Clothing","BrandC","96.09","153.81","116983","105","6/9/2025","P_009","2","15",,"2025","6","30"
11,"P_016","Product 016","Grocery","BrandB","183.48","329.03","117089","107","6/5/2025","P_016","2","0",,"2025","6","30"
11,"P_050","Product 050","Home","BrandB","202.07","315.93","117006","107","6/22/2025","P_050","2","15",,"2025","6","30"
15,"P_015","Product 015","Home","BrandD","281.43","463.89","116980","107","6/5/2025","P_015","4","20",,"2025","6","31"
15,"P_019","Product 019","Electronics","BrandB","170.91","230.23","116981","105","6/21/2025","P_019","2","15",,"2025","6","31"
17,"P_026","Product 026","Clothing","BrandB","148.98","285.01","116994","106","6/23/2025","P_026","2","5",,"2025","6","32"
18,"P_010","Product 010","Sports","BrandB","13.81","16.9","117068","106","6/10/2025","P_010","1","15",,"2025","6","33"
18,"P_011","Product 011","Home","BrandA","63.95","107.43","117041","104","6/5/2025","P_011","2","5",,"2025","6","33"
18,"P_042","Product 042","Electronics","BrandD","54.28","78.27","116990","103","6/15/2025","P_042","3","10",,"2025","6","33"
21,"P_004","Product 004","Sports","BrandC","89.45","155.17","116989","107","6/29/2025","P_004","5","5",,"2025","6","34"
21,"P_014","Product 014","Grocery","BrandD","191.33","306.92","116979","105","6/20/2025","P_014","4","0",,"2025","6","34"
21,"P_022","Product 022","Sports","BrandB","188.76","337.73","117050","108","6/9/2025","P_022","2","5",,"2025","6","34"
21,"P_031","Product 031","Clothing","BrandD","69.33","125.63","117027","108","6/27/2025","P_031","3","0",,"2025","6","34"
21,"P_046","Product 046","Electronics","BrandB","276","472","117023","103","6/11/2025","P_046","3","10",,"2025","6","34"
21,"P_049","Product 049","Grocery","BrandD","372.65","441.43","116981","102","6/21/2025","P_049","1","20",,"2025","6","34"
27,"P_002","Product 002","Sports","BrandC","165.08","307.45","117002","101","6/11/2025","P_002","3","0",,"2025","6","35"
27,"P_013","Product 013","Sports","BrandB","198.67","397.19","116982","104","6/15/2025","P_013","4","10",,"2025","6","35"
27,"P_039","Product 039","Electronics","BrandD","179.34","242.93","116993","102","6/20/2025","P_039","5","0",,"2025","6","35"
30,"P_038","Product 038","Sports","BrandC","324.13","448.92","117015","103","6/14/2025","P_038","3","0",,"2025","6","36"
30,"P_043","Product 043","Home","BrandA","216.59","306.16","117007","103","6/24/2025","P_043","2","10",,"2025","6","36"
32,"P_033","Product 033","Home","BrandC","17.69","29.81","116991","106","6/17/2025","P_033","4","0",,"2025","6","38"
32,"P_037","Product 037","Clothing","BrandB","67.57","108.84","117013","107","6/8/2025","P_037","3","20",,"2025","6","38"
32,"P_045","Product 045","Grocery","BrandA","68.92","109.5","117003","104","6/26/2025","P_045","4","10",,"2025","6","38"
35,"P_018","Product 018","Sports","BrandB","285.64","426.52","116997","101","6/24/2025","P_018","5","5",,"2025","6","39"
35,"P_030","Product 030","Home","BrandB","272.48","363.65","117001","108","6/27/2025","P_030","4","15",,"2025","6","39"
37,"P_028","Product 028","Grocery","BrandB","285.08","486.14","116983","108","6/9/2025","P_028","4","15",,"2025","6","40"
37,"P_044","Product 044","Grocery","BrandD","145.03","274.52","117022","105","6/23/2025","P_044","4","10",,"2025","6","40"
39,"P_024","Product 024","Electronics","BrandC","208.42","299.74","117030","107","6/10/2025","P_024","4","15",,"2025","6","41"
39,"P_029","Product 029","Home","BrandB","316.8","425.97","117000","108","6/11/2025","P_029","4","5",,"2025","6","41"
41,"P_023","Product 023","Home","BrandA","193.9","336.3","117053","105","6/21/2025","P_023","1","5",,"2025","6","43"
42,"P_012","Product 012","Clothing","BrandD","260.56","358.56","117142","105","6/23/2025","P_012","2","5",,"2025","6","45"
42,"P_020","Product 020","Home","BrandB","33.73","56.75","116994","104","6/23/2025","P_020","2","10",,"2025","6","45"
42,"P_035","Product 035","Clothing","BrandC","41.43","64.34","116986","106","6/5/2025","P_035","2","5",,"2025","6","45"
45,"P_005","Product 005","Sports","BrandD","58.75","90.98","117005","108","6/17/2025","P_005","3","0",,"2025","6","47"
45,"P_008","Product 008","Clothing","BrandC","110.44","203.49","116995","107","6/15/2025","P_008","3","5",,"2025","6","47"
47,"P_021","Product 021","Grocery","BrandD","112.23","191.7","116984","107","6/22/2025","P_021","2","15",,"2025","6","48"
48,"P_032","Product 032","Home","BrandB","115.04","135.47","117049","103","6/2/2025","P_032","3","5",,"2025","6","49"
49,"P_034","Product 034","Electronics","BrandD","301.56","358.22","116987","105","6/22/2025","P_034","5","5",,"2025","6","50"
50,"P_017","Product 017","Home","BrandB","314.84","458.33","117009","107","6/21/2025","P_017","4","15",,"2025","6","58"
1,"P_003","Product 003","Clothing","BrandD","95.83","145.24","117378","106","7/3/2025","P_003","4","20",,"2025","7","16"
2,"P_019","Product 019","Electronics","BrandB","170.91","230.23","117460","105","7/22/2025","P_019","5","0",,"2025","7","21"
3,"P_031","Product 031","Clothing","BrandD","69.33","125.63","117555","101","7/26/2025","P_031","1","10",,"2025","7","22"
4,"P_004","Product 004","Sports","BrandC","89.45","155.17","117537","108","7/19/2025","P_004","3","10",,"2025","7","24"
5,"P_022","Product 022","Sports","BrandB","188.76","337.73","117414","103","7/4/2025","P_022","1","15",,"2025","7","25"
6,"P_006","Product 006","Grocery","BrandA","14.29","17.66","117512","108","7/7/2025","P_006","4","0",,"2025","7","26"
6,"P_012","Product 012","Clothing","BrandD","260.56","358.56","117410","103","7/29/2025","P_012","2","0",,"2025","7","26"
8,"P_013","Product 013","Sports","BrandB","198.67","397.19","117380","102","7/13/2025","P_013","5","20",,"2025","7","27"
8,"P_025","Product 025","Electronics","BrandB","92.74","144.61","117406","104","7/2/2025","P_025","1","20",,"2025","7","27"
10,"P_010","Product 010","Sports","BrandB","13.81","16.9","117375","105","7/4/2025","P_010","3","10",,"2025","7","28"
10,"P_041","Product 041","Home","BrandB","230.38","350.8","117462","107","7/22/2025","P_041","2","15",,"2025","7","28"
12,"P_030","Product 030","Home","BrandB","272.48","363.65","117404","104","7/24/2025","P_030","1","0",,"2025","7","29"
13,"P_017","Product 017","Home","BrandB","314.84","458.33","117373","103","7/2/2025","P_017","2","5",,"2025","7","30"
13,"P_028","Product 028","Grocery","BrandB","285.08","486.14","117430","102","7/20/2025","P_028","2","5",,"2025","7","30"
15,"P_026","Product 026","Clothing","BrandB","148.98","285.01","117390","108","7/28/2025","P_026","2","10",,"2025","7","31"
16,"P_024","Product 024","Electronics","BrandC","208.42","299.74","117369","105","7/1/2025","P_024","3","10",,"2025","7","33"
16,"P_034","Product 034","Electronics","BrandD","301.56","358.22","117421","101","7/12/2025","P_034","2","10",,"2025","7","33"
16,"P_048","Product 048","Sports","BrandA","232.9","350.44","117379","108","7/20/2025","P_048","1","10",,"2025","7","33"
19,"P_001","Product 001","Home","BrandD","291.46","482.98","117376","101","7/3/2025","P_001","4","5",,"2025","7","34"
19,"P_027","Product 027","Clothing","BrandD","116.38","197.63","117367","107","7/4/2025","P_027","2","10",,"2025","7","34"
19,"P_033","Product 033","Home","BrandC","17.69","29.81","117403","105","7/3/2025","P_033","5","20",,"2025","7","34"
22,"P_050","Product 050","Home","BrandB","202.07","315.93","117427","105","7/19/2025","P_050","1","0",,"2025","7","35"
23,"P_029","Product 029","Home","BrandB","316.8","425.97","117370","105","7/4/2025","P_029","5","15",,"2025","7","36"
24,"P_020","Product 020","Home","BrandB","33.73","56.75","117377","107","7/25/2025","P_020","2","20",,"2025","7","37"
24,"P_035","Product 035","Clothing","BrandC","41.43","64.34","117397","105","7/28/2025","P_035","5","15",,"2025","7","37"
26,"P_011","Product 011","Home","BrandA","63.95","107.43","117387","106","7/5/2025","P_011","3","20",,"2025","7","38"
26,"P_018","Product 018","Sports","BrandB","285.64","426.52","117396","102","7/2/2025","P_018","2","0",,"2025","7","38"
28,"P_037","Product 037","Clothing","BrandB","67.57","108.84","117390","105","7/28/2025","P_037","2","10",,"2025","7","40"
29,"P_042","Product 042","Electronics","BrandD","54.28","78.27","117401","103","7/14/2025","P_042","1","20",,"2025","7","42"
